policyRef,personalityId,family,expression,reviewed,reviewRationale,overrides
PERSONALITY_PROFILE_DIMENSIONS_V1,STATUS_ORNAMENT_RANK_EXPRESSION,STATUS,ORNAMENT_RANK,true,"ORNAMENT_RANK was reviewed against all twelve STATUS base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STATUS_RACIALIZED_RANK_WOUND,STATUS,RACIALIZED_RANK,true,"RACIALIZED_RANK was reviewed against all twelve STATUS base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STATUS_VICTORY_RANK_EXPRESSION,STATUS,VICTORY_RANK,true,"VICTORY_RANK was reviewed against all twelve STATUS base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STEWARDSHIP_EXTRACTION_WOUND,STEWARDSHIP,EXTRACTION,true,EXTRACTION was reviewed against all twelve STEWARDSHIP base dimensions. the expression foregrounds expected deprivation or unresolved harm. Only material differences are overridden.,"{""outlookOrientation"":{""value"":""PESSIMISTIC"",""rationale"":""EXTRACTION differs from STEWARDSHIP's base because the expression foregrounds expected deprivation or unresolved harm; PESSIMISTIC makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,STEWARDSHIP_FUTURE_SIGHT_CONFLICT,STEWARDSHIP,FUTURE_SIGHT,true,"FUTURE_SIGHT was reviewed against all twelve STEWARDSHIP base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STEWARDSHIP_GUARDIAN_OWNER_CONFLICT,STEWARDSHIP,GUARDIAN_OWNER,true,GUARDIAN_OWNER was reviewed against all twelve STEWARDSHIP base dimensions. the expression foregrounds costly action for another. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STEWARDSHIP_HABITAT_ENGINEERING_EXPRESSION,STEWARDSHIP,HABITAT_ENGINEERING,true,"HABITAT_ENGINEERING was reviewed against all twelve STEWARDSHIP base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STEWARDSHIP_LIVING_SYSTEM_CONFLICT,STEWARDSHIP,LIVING_SYSTEM,true,"LIVING_SYSTEM was reviewed against all twelve STEWARDSHIP base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STEWARDSHIP_REALM_KEEPER_CONFLICT,STEWARDSHIP,REALM_KEEPER,true,"REALM_KEEPER was reviewed against all twelve STEWARDSHIP base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STEWARDSHIP_SEED_DISPERSAL_EXPRESSION,STEWARDSHIP,SEED_DISPERSAL,true,"SEED_DISPERSAL was reviewed against all twelve STEWARDSHIP base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STEWARDSHIP_WASTE_RECYCLING_EXPRESSION,STEWARDSHIP,WASTE_RECYCLING,true,"WASTE_RECYCLING was reviewed against all twelve STEWARDSHIP base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRADITION_APPROPRIATION_WOUND,TRADITION,APPROPRIATION,true,"APPROPRIATION was reviewed against all twelve TRADITION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRADITION_FORAGING_TRADITION_EXPRESSION,TRADITION,FORAGING_TRADITION,true,FORAGING_TRADITION was reviewed against all twelve TRADITION base dimensions. the expression materially depends on stable repeated structure. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRADITION_FOUNDER_SHADOW_CONFLICT,TRADITION,FOUNDER_SHADOW,true,"FOUNDER_SHADOW was reviewed against all twelve TRADITION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUST_ALARM_RELIABILITY_EXPRESSION,TRUST,ALARM_RELIABILITY,true,"ALARM_RELIABILITY was reviewed against all twelve TRUST base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUST_COMPULSION_DOUBT_CONFLICT,TRUST,COMPULSION_DOUBT,true,"COMPULSION_DOUBT was reviewed against all twelve TRUST base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUST_FRAUD_AND_EXTRACTION_WOUND,TRUST,FRAUD_AND_EXTRACTION,true,FRAUD_AND_EXTRACTION was reviewed against all twelve TRUST base dimensions. the expression foregrounds expected deprivation or unresolved harm. Only material differences are overridden.,"{""outlookOrientation"":{""value"":""PESSIMISTIC"",""rationale"":""FRAUD_AND_EXTRACTION differs from TRUST's base because the expression foregrounds expected deprivation or unresolved harm; PESSIMISTIC makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUST_TRUST_BY_PROXIMITY_EXPRESSION,TRUST,TRUST_BY_PROXIMITY,true,"TRUST_BY_PROXIMITY was reviewed against all twelve TRUST base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUTH_CAMOUFLAGE_EXPRESSION,TRUTH,CAMOUFLAGE,true,CAMOUFLAGE was reviewed against all twelve TRUTH base dimensions. the expression specifically suppresses or conceals signaling. Only material differences are overridden.,"{""loquacity"":{""value"":""TO_THE_POINT"",""rationale"":""CAMOUFLAGE differs from TRUTH's base because the expression specifically suppresses or conceals signaling; TO_THE_POINT makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUTH_GLAMOUR_DEPENDENCE_CONFLICT,TRUTH,GLAMOUR_DEPENDENCE,true,"GLAMOUR_DEPENDENCE was reviewed against all twelve TRUTH base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUTH_HONEST_SIGNAL_EXPRESSION,TRUTH,HONEST_SIGNAL,true,HONEST_SIGNAL was reviewed against all twelve TRUTH base dimensions. the expression specifically depends on conspicuous signaling. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUTH_LIVING_LIE_CONFLICT,TRUTH,LIVING_LIE,true,"LIVING_LIE was reviewed against all twelve TRUTH base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUTH_MIMICRY_EXPRESSION,TRUTH,MIMICRY,true,"MIMICRY was reviewed against all twelve TRUTH base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUTH_OFFICIAL_DENIAL_WOUND,TRUTH,OFFICIAL_DENIAL,true,"OFFICIAL_DENIAL was reviewed against all twelve TRUTH base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,TRUTH_PROPAGANDA_WOUND,TRUTH,PROPAGANDA,true,"PROPAGANDA was reviewed against all twelve TRUTH base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,VENGEANCE_BLOOD_FEUD_WOUND,VENGEANCE,BLOOD_FEUD,true,"BLOOD_FEUD was reviewed against all twelve VENGEANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,VENGEANCE_DELAYED_RETALIATION_EXPRESSION,VENGEANCE,DELAYED_RETALIATION,true,"DELAYED_RETALIATION was reviewed against all twelve VENGEANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,VENGEANCE_MEMORY_PERFECT_CONFLICT,VENGEANCE,MEMORY_PERFECT,true,"MEMORY_PERFECT was reviewed against all twelve VENGEANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,VENGEANCE_WRONG_TARGET_CONFLICT,VENGEANCE,WRONG_TARGET,true,"WRONG_TARGET was reviewed against all twelve VENGEANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
