citationId,sourceId,locator,boundedContext,sourceFact,subjectAlignment,claimAlignment
CIT_JRN_R01_B01_SPC_CICONIA_CICONIA_TERRAIN_BROAD_001,SRC_R01_B01_020,Habitat,"The species forages in open wetlands and grasslands, including marshes, meadows, savannas, and steppes.",Natural habitat includes wetland and grassland.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_CICONIA_CICONIA_TERRAIN_SPECIFIC_001,SRC_R01_B01_020,Habitat,"Named habitats include marshes, meadows, savannas, and steppes.","Specific habitats include marsh, meadow, savanna, and steppe.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_COCHLEARIUS_COCHLEARIUS_PERSONALITY_ID_001,SRC_R01_B01_048,Social Organization,"The guide describes paired courtship in which birds orient toward one another, clapper bills, and gently shake their long head crests.",Courtship includes a coordinated visible crest-shaking display.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_COCHLEARIUS_COCHLEARIUS_TERRAIN_BROAD_001,SRC_R01_B01_048,Ecology and Habitat,"The species lives along mangrove or wooded fringes of freshwater creeks, lakes, and marshes.","Natural habitat includes wetland, freshwater, and wooded cover.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_COCHLEARIUS_COCHLEARIUS_TERRAIN_SPECIFIC_001,SRC_R01_B01_048,Ecology and Habitat,"The guide identifies mangrove fringes, creeks, lakes, and marshes.","Specific habitat includes mangrove, marsh, lake, and river or creek.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_CYGNUS_ATRATUS_PERSONALITY_ID_001,SRC_R01_B01_021,Reproduction,Black swans are monogamous and often have the same mate for life; pair ceremonies strengthen bonds.,Pairs commonly maintain lifelong monogamous bonds.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_CYGNUS_ATRATUS_TERRAIN_BROAD_001,SRC_R01_B01_021,Habitat,"They live in fresh, salt, or brackish lakes, rivers, and swampland and are also listed in coastal habitat.","Natural habitat includes freshwater, wetlands, and coastal/brackish water.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_CYGNUS_ATRATUS_TERRAIN_SPECIFIC_001,SRC_R01_B01_021,Habitat,"The account names lakes, ponds, rivers, swamps, and estuarine habitat.","Specific habitat includes lakes, ponds, rivers, swamps, and estuaries.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_CYGNUS_OLOR_PERSONALITY_ID_001,SRC_R01_B01_022,Communication and Perception,"Mute swan adults are usually silent, though they sometimes make low snorts, hisses, barks, or whistles.",Adults characteristically communicate with little far-reaching vocal output.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_CYGNUS_OLOR_TERRAIN_BROAD_001,SRC_R01_B01_022,Habitat,"The species lives in sheltered bays, open marshes, lakes, and ponds and winters more often on marine waters.","Natural habitat includes freshwater, wetland, and coastal environments.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_CYGNUS_OLOR_TERRAIN_SPECIFIC_001,SRC_R01_B01_022,Habitat,"The account names marshes, lakes, ponds, and estuarine habitat.","Specific habitat includes marshes, lakes, ponds, and estuaries.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_DELPHINAPTERUS_LEUCAS_PERSONALITY_ID_001,SRC_R01_B01_023,Behavior,Calves learn migration patterns from their mothers and retain those routes after independence; summer migrations can gather hundreds or thousands.,"Belugas follow socially transmitted, repeated seasonal migration patterns.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_DELPHINAPTERUS_LEUCAS_TERRAIN_BROAD_001,SRC_R01_B01_023,Behavior and Habitat,"Belugas spend winter near ice packs and migrate into shallower, warmer coastal water and estuaries during calving.","Natural habitat spans ocean, coast, and polar ice.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_DELPHINAPTERUS_LEUCAS_TERRAIN_SPECIFIC_001,SRC_R01_B01_023,Behavior,"The account specifically identifies ice packs, estuaries, and deep ocean foraging.","Specific habitat includes pack ice, estuaries, and pelagic water.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_DELPHINUS_DELPHIS_PERSONALITY_ID_001,SRC_R01_B01_024,Behavior,Mothers in groups share responsibility for young and take turns watching those that are especially active.,Caregiving duties are rotated among mothers.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_DELPHINUS_DELPHIS_TERRAIN_BROAD_001,SRC_R01_B01_024,Geographic Range and Food Habits,"The widespread marine species forms offshore schools and forages in ocean waters, sometimes with other dolphin species.",Natural habitat is marine ocean and coastal-range water.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_DELPHINUS_DELPHIS_TERRAIN_SPECIFIC_001,SRC_R01_B01_024,Other Comments,Many herds remain mostly farther out to sea.,The account supports pelagic offshore habitat.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_DIOMEDEA_EXULANS_PERSONALITY_ID_001,SRC_R01_B01_025,Reproduction,Wandering albatrosses use a monogamous mating strategy and form pair bonds for life.,Pairs maintain lifelong bonds.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_DIOMEDEA_EXULANS_TERRAIN_BROAD_001,SRC_R01_B01_025,Habitat,They breed on subantarctic islands with tussock grass and otherwise occur in the open ocean.,"Natural habitat spans ocean, coastal islands, and grass-covered terrestrial breeding sites.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_DIOMEDEA_EXULANS_TERRAIN_SPECIFIC_001,SRC_R01_B01_025,Habitat,"They nest on islands in sheltered plateaus, ridges, plains, or valleys and spend nonbreeding time pelagically.","Specific habitats include islands, plateaus, and pelagic ocean.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_EPHIPPIORHYNCHUS_SENEGALENSIS_PERSONALITY_ID_001,SRC_R01_B01_063,Ecology,Birds are found singly or in pairs; pairs nest and roost in large trees and are generally resident.,"The species maintains persistent paired residence, nesting, and roosting.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_EPHIPPIORHYNCHUS_SENEGALENSIS_TERRAIN_BROAD_001,SRC_R01_B01_063,Ecology,"The species occupies aquatic habitats including rivers, floodplains, wetlands, and pans in open country.","Natural habitat includes freshwater, wetland, and grassland.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_EPHIPPIORHYNCHUS_SENEGALENSIS_TERRAIN_SPECIFIC_001,SRC_R01_B01_063,Ecology,"Named habitats include large and small rivers, floodplains, wetlands, and pans.","Specific habitats include rivers, floodplains, marshes, and savanna-like open country.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_ESCHRICHTIUS_ROBUSTUS_PERSONALITY_ID_001,SRC_R01_B01_070,About the Species,"Gray whales make an annual round trip of about 10,000 miles and sometimes more than 14,000 miles.",The species carries out an exceptionally long annual migration.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_ESCHRICHTIUS_ROBUSTUS_TERRAIN_BROAD_001,SRC_R01_B01_070,Where They Live,They occur mainly in shallow North Pacific coastal waters and seasonally travel between Arctic feeding grounds and Baja California.,"Natural habitat spans ocean, coast, and high-latitude polar waters.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_ESCHRICHTIUS_ROBUSTUS_TERRAIN_SPECIFIC_001,SRC_R01_B01_070,Where They Live,Calves are born in shallow Mexican lagoons and bays; whales also cross deep water during migration.,The controlled ESTUARY token is the nearest bounded coastal-water normalization for shallow protected lagoons; pelagic covers deep offshore crossings.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_EUBALAENA_GLACIALIS_PERSONALITY_ID_001,SRC_R01_B01_074,Where They Live,"Each fall some right whales travel more than 1,000 miles from northern feeding grounds to shallow coastal calving grounds in the southeastern United States.",The species performs long seasonal migration between feeding and calving areas.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_EUBALAENA_GLACIALIS_TERRAIN_BROAD_001,SRC_R01_B01_074,Where They Live,The whales primarily occupy Atlantic coastal shelf waters but also travel far offshore over deep water.,Natural habitat includes coastal shelf and open ocean.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_EUBALAENA_GLACIALIS_TERRAIN_SPECIFIC_001,SRC_R01_B01_074,Where They Live,The authority distinguishes continental-shelf coastal water and far-offshore deep water.,Specific habitat includes pelagic offshore waters.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_EUDOCIMUS_RUBER_PERSONALITY_ID_001,SRC_R01_B01_026,Predation,Large grouping supports warning calls and lets males defend young and female mates from predators.,The colony coordinates warning and defense against predators.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_EUDOCIMUS_RUBER_TERRAIN_BROAD_001,SRC_R01_B01_026,Habitat,The species prefers swampy mud flats and shallow coastal bays and nests on brush-covered islands and mangroves near river mouths.,"Natural habitat spans wetlands, coast, freshwater margins, and mangrove forest.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_EUDOCIMUS_RUBER_TERRAIN_SPECIFIC_001,SRC_R01_B01_026,Habitat,"The exact account names mud flats, islands, mangroves, river mouths, marshes, and swamps.","Specific habitat includes mudflat, island, mangrove, river, marsh, and swamp.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FRATERCULA_ARCTICA_PERSONALITY_ID_001,SRC_R01_B01_049,Nesting - Nest Description,Both sexes dig the hole or burrow with bill and feet and pairs tend to reuse it year after year.,Pairs share sustained nest-construction duty.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FRATERCULA_ARCTICA_TERRAIN_BROAD_001,SRC_R01_B01_049,Habitat,Puffins nest in burrows on rocky islands and sea cliffs and spend the rest of the year at sea.,"Natural habitat includes ocean, coast, and subterranean burrows.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FRATERCULA_ARCTICA_TERRAIN_SPECIFIC_001,SRC_R01_B01_049,Habitat and Nest Placement,"The source names rocky islands, sea cliffs, turf burrows, rock crevices, and the open sea.","Specific habitats include pelagic sea, island, burrow, and coastal cliff.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FREGATA_MAGNIFICENS_PERSONALITY_ID_001,SRC_R01_B01_027,Reproduction,"Males inflate large red gular sacs, vibrate and extend their wings, and orient the display while females inspect them.",Courtship relies on a conspicuous visual display.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FREGATA_MAGNIFICENS_TERRAIN_BROAD_001,SRC_R01_B01_027,Habitat and Behavior,The birds spend most time flying over open ocean and nest in tropical coastal colonies.,Natural habitat includes ocean and coast.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FREGATA_MAGNIFICENS_TERRAIN_SPECIFIC_001,SRC_R01_B01_027,Habitat,The account lists coastal and estuarine habitat; colony authorities identify islands and mangrove vegetation.,"Specific habitat includes pelagic water, islands, estuaries, and mangroves.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FREGATA_MINOR_PERSONALITY_ID_001,SRC_R01_B01_028,Reproduction,"Males inflate bright red gular sacs, point upward, and extend and vibrate their wings while orienting toward females.",Courtship uses an elaborate visual display.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FREGATA_MINOR_TERRAIN_BROAD_001,SRC_R01_B01_028,Habitat,"Great frigatebirds range over open tropical ocean and nest on offshore islands in trees, shrubs, and mangroves.","Natural habitat spans ocean, coast, and island forest vegetation.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FREGATA_MINOR_TERRAIN_SPECIFIC_001,SRC_R01_B01_028,Habitat,"The account names pelagic water, offshore islands, and mangroves as nesting vegetation.","Specific habitat includes pelagic ocean, islands, and mangroves.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FULICA_ATRA_PERSONALITY_ID_001,SRC_R01_B01_081,Behaviour,"Breeding pairs become territorial and fend off anything crossing their patch by pattering across water, splashing their feet, and beating their wings.",Pairs visibly enforce a bounded breeding territory.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FULICA_ATRA_TERRAIN_BROAD_001,SRC_R01_B01_081,Where and when to see them; Key facts,"They prefer still waters such as reservoirs, slow waterways, and lakes; listed habitats include wetland and grassland.","Natural habitat includes freshwater, wetland, and adjacent grassland.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_FULICA_ATRA_TERRAIN_SPECIFIC_001,SRC_R01_B01_081,Where and when to see them,"The authority names reservoirs, slow-moving waterways, and lakes.","Specific habitat normalizes to lake, pond, river, and marsh.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GALLINAGO_GALLINAGO_PERSONALITY_ID_001,SRC_R01_B01_029,Communication and Perception,Both sexes give loud calls; courtship flight creates a loud drumming sound as wind passes through outer tail feathers.,The species uses prominent acoustic courtship expression.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GALLINAGO_GALLINAGO_TERRAIN_BROAD_001,SRC_R01_B01_029,Habitat,"Common snipes use freshwater wetlands, marshes, streams, bogs, wet meadows, swampy meadows, and marshy tundra.","Natural habitat includes freshwater, wetlands, grassland, and polar tundra.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GALLINAGO_GALLINAGO_TERRAIN_SPECIFIC_001,SRC_R01_B01_029,Habitat,"The exact account names marsh, swamp, bog, meadow, tundra, and estuarine habitat.","Specific habitat includes marsh, swamp, bog, meadow, tundra, and estuary.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GAVIA_ADAMSII_PERSONALITY_ID_001,SRC_R01_B01_062,Behavior - Young,Both parents incubate; adults are very aggressive in defense of downy young and both feed the young.,The parental pair jointly defends offspring.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GAVIA_ADAMSII_TERRAIN_BROAD_001,SRC_R01_B01_062,Habitat,"The bird breeds on Arctic tundra lakes, feeds on rivers and coastal lagoons, and winters in ocean bays and inlets.","Natural habitat spans freshwater, coast, ocean, and polar tundra.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GAVIA_ADAMSII_TERRAIN_SPECIFIC_001,SRC_R01_B01_062,Habitat,"The guide names lakes, rivers, coastal lagoons, ocean, island groups, and tundra; ESTUARY is the controlled protected-coastal-water normalization.","Specific habitat includes lake, river, estuary, pelagic ocean, tundra, and islands.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GAVIA_IMMER_PERSONALITY_ID_001,SRC_R01_B01_051,Habitat,"In wintering waters, loons sometimes band together in groups to chase schools of Gulf silversides.",Groups coordinate pursuit of schooling fish.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GAVIA_IMMER_TERRAIN_BROAD_001,SRC_R01_B01_051,Habitat,"They breed on clear North Woods lakes with islands and winter close to ocean shores, bays, and estuaries.","Natural habitat spans freshwater, coast, ocean, and boreal forest.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GAVIA_IMMER_TERRAIN_SPECIFIC_001,SRC_R01_B01_051,Habitat,"The source names lakes, ponds, islands, bays, estuaries, and ocean coasts in North Woods.","Specific habitat includes lake, pond, island, estuary, pelagic coast, and boreal forest.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GAVIA_STELLATA_PERSONALITY_ID_001,SRC_R01_B01_061,Behavior - Young,Both parents feed the young after they leave the nest and enter the water.,The parental pair provisions offspring.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GAVIA_STELLATA_TERRAIN_BROAD_001,SRC_R01_B01_061,Habitat,"The species breeds on tundra ponds and lakes, sometimes at northern forest edge, and winters in coastal ocean bays and estuaries.","Natural habitat spans freshwater, coast, ocean, polar tundra, and boreal forest edge.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GAVIA_STELLATA_TERRAIN_SPECIFIC_001,SRC_R01_B01_061,Habitat,"The guide names ponds, lakes, tundra, forest edge, bays, estuaries, and ocean wintering water.","Specific habitat includes pond, lake, estuary, pelagic ocean, tundra, and boreal forest.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GLOBICEPHALA_MELAS_PERSONALITY_ID_001,SRC_R01_B01_030,Communication and Perception,"Whistle complexity increases while the pod kills prey, eats, or travels quickly, indicating coordination through sound.",Pods use complex audible vocal expression during coordinated activity.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GLOBICEPHALA_MELAS_TERRAIN_BROAD_001,SRC_R01_B01_030,Habitat,Long-finned pilot whales occupy cooler marine water in both pelagic and coastal biomes.,Natural habitat includes ocean and coast.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GLOBICEPHALA_MELAS_TERRAIN_SPECIFIC_001,SRC_R01_B01_030,Habitat,The exact account explicitly classifies pelagic habitat.,Specific habitat includes pelagic ocean.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GRAMPUS_GRISEUS_PERSONALITY_ID_001,SRC_R01_B01_031,Behavior,Risso's dolphins form stratified social clusters; females can leave calves in the care of other females while foraging.,Pod members maintain social groups and support one another's calves.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GRAMPUS_GRISEUS_TERRAIN_BROAD_001,SRC_R01_B01_031,Habitat,"They are pelagic and favor continental-shelf edges, steep slopes, seamounts, and submarine canyons.",Natural habitat includes ocean and coastal shelf-edge water.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GRAMPUS_GRISEUS_TERRAIN_SPECIFIC_001,SRC_R01_B01_031,Habitat,The account explicitly names pelagic water and submarine canyons.,Specific habitat includes pelagic ocean and canyon terrain.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GRUS_AMERICANA_PERSONALITY_ID_001,SRC_R01_B01_058,Behavior,Whooping Cranes form monogamous pairs at age two or three and mate for life.,Pairs maintain lifelong bonds.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GRUS_AMERICANA_TERRAIN_BROAD_001,SRC_R01_B01_058,Habitat,"They breed among shallow freshwater wetlands and rivers, winter in estuarine marshes and tidal flats, and use nearby grassland and wooded ridges.","Natural habitat spans wetland, coast, freshwater, grassland, and forest.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R01_B01_SPC_GRUS_AMERICANA_TERRAIN_SPECIFIC_001,SRC_R01_B01_058,Habitat and Nest Placement,"The source names marshes, estuaries, tidal flats, farmland, rivers, and small nesting islands.","Specific habitat includes marsh, estuary, mudflat, farmland, river, and island.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
